btle,date,press,fluo,depth,fluo_volt,temp,fuco,peri,hex,but,allo,tchlb,zea,dvchla,chla,tchla,phytinea,profile,ze,wdp,micro,nano,pico,amicro,anano,apico,microfluo,nanofluo,picofluo,optical_layer,ratio
4,2013-06-08,70.135,0.2126,70,1.2856,13.276,0.0454,0.0064,0.0685,0.0232,0.0015,0.0283,0.0028,0,0.2238,0.2238,0.0078,7,79.28361119849386,0.208051,0.36871728566553397,0.6455099951454211,0.1141787350217014,0.03294295119171378,0.05887833298156504,0.0757489461564136,0.0027184170350204313,0.0085058664354231,0.0019356280389357721,2.7657772891487364,0.9499553172475425
5,2013-06-08,59.667,0.2111,60,1.2829,13.2805,0.0337,0.0097,0.0642,0.0193,0.002,0.0195,0.0028,0,0.1989,0.1989,0.0074,7,79.28361119849386,0.180369,0.34094550615682295,0.6998320110440263,0.09803791117098835,0.029818679648966475,0.06231682317048645,0.08263669800889956,0.0020221257658605764,0.008674289097805897,0.0016113941695873107,2.513523390698917,1.0613373554550025
6,2013-06-08,49.932,0.2519,50,1.3541,13.3307,0.0187,0.0159,0.0705,0.0284,0.004,0.0432,0.0031,0,0.2508,0.2508,0.0059,7,79.28361119849386,0.205417,0.21322480612607528,0.752727378941373,0.1678974963123792,0.026990710420362655,0.0659561209261406,0.0901507440606931,0.0014433763203439865,0.012451462089892415,0.0037961299219969064,2.2612694922490975,1.0043859649122806
7,2013-06-08,40.325,0.2667,40,1.3774,13.5652,0.0175,0.014,0.1015,0.0353,0.0082,0.0483,0.0027,0,0.3197,0.3197,0.0027,7,79.28361119849386,0.26663000000000003,0.15069572066159098,0.8574841540711847,0.14028428908974983,0.02443094253575118,0.0698079533952232,0.09834803241801042,0.001177019825849861,0.0191369906724946,0.004410799814420262,2.009015593799278,0.8342195808570535
8,2013-06-08,30.416,0.2815,30,1.3995,14.1316,0.0262,0.0036,0.1696,0.0258,0.0103,0.0178,0.0017,0,0.3482,0.3482,0,7,79.28361119849386,0.32474100000000006,0.1360591979454396,1.0218974505836957,0.045725670611348725,0.022113940088619444,0.07388473258890914,0.10729068940332012,0.001047665884241505,0.026290012238617128,0.0017082478634602813,1.7567616953494585,0.808443423319931
9,2013-06-08,20.362,0.2011,20,1.2633,15.3673,0.0144,0.0025,0.0825,0.0176,0.0066,0.0127,0.0048,0,0.2103,0.2103,0.0031,7,79.28361119849386,0.182807,0.1354652721175885,0.9529558496118857,0.08758417347256942,0.020016679484527882,0.0781995953788864,0.11704649040372313,5.702421054650239e-4,0.015671716217810477,0.002155873651209737,1.504507796899639,0.9562529719448407
10,2013-06-08,10.367,0.2251,10,1.3087,16.5609,0.0106,0,0.0655,0.0161,0.0053,0.0105,0.0213,0,0.2023,0.2023,0,7,79.28361119849386,0.171166,0.09660797120923549,0.8224004767301917,0.2302326396597455,0.01811832066021179,0.08276644582915499,0.12768937353295548,3.541007008019007e-4,0.0137699873797986,0.005947268306505798,1.2522538984498195,1.1127039050914482
11,2013-06-08,5.351,0.2031,5,1.2673,17.6291,0.0106,0,0.0569,0.0151,0.0048,0.0098,0.0185,0,0.1848,0.1848,0.0021,7,79.28361119849386,0.15340299999999998,0.10779450206319305,0.8106816685462476,0.22618201730083506,0.01723776258182811,0.08514893219902395,0.13336839855505764,3.4338353911862653e-4,0.012756499773870661,0.005574590577746599,1.1261269492249097,1.099025974025974
2,2013-06-09,200.369,0.1693,200,1.1951,13.4245,0.0053,0,0.0019,0.001,0,0.0017,7e-4,0,0.0152,0.0152,0.0051,8,66.2671435307947,0.013646000000000002,0.6058918364355855,0.2849919390297523,0.1634178513850212,0.17796199427190462,0.02252536207979131,0.017359673418932232,0.0016389509367821804,9.757710857029807e-5,4.312058406918707e-5,7.036053145615345,11.138157894736842
3,2013-06-09,150.009,0.1664,150,1.1883,13.3587,0,0,0.0031,0.0094,0,0.003,8e-4,0,0.0229,0.0229,0.0067,8,66.2671435307947,0.016338000000000002,0,0.8733627126943322,0.20063655282164275,0.09805198947343352,0.03163223380917577,0.02921755983626206,0,6.326448697949354e-4,1.3424233016163633e-4,5.5270398592115075,7.266375545851528
4,2013-06-09,79.927,0.1975,80,1.2563,13.2506,0.0308,0.0031,0.0234,0.0112,0.0017,0.0129,0.0014,0,0.1115,0.1115,0.0053,8,66.2671435307947,0.107707,0.472578383949047,0.5098832944933941,0.10226819055400298,0.042563488391704485,0.05088282040284012,0.06056019851933421,0.0022427761783715087,0.0028927894611629128,6.905620843212324e-4,3.4144212582461377,1.7713004484304933
5,2013-06-09,69.762,0.2112,70,1.283,13.2542,0.0433,0.0049,0.0439,0.0243,0.0017,0.0187,0.0026,0,0.1763,0.1763,0.0066,8,66.2671435307947,0.170999,0.42138258118468525,0.5803250311405329,0.09841578020924098,0.037780094821309694,0.054458138517988454,0.0672059567950711,0.002806673763846154,0.005571683110189443,0.0011660705323962102,3.1126186009653707,1.1979580260918887
6,2013-06-09,60.111,0.2748,60,1.3896,13.2569,0.0524,0.0067,0.1323,0.0429,0.0048,0.0456,0.0064,0,0.36,0.36,0.006,8,66.2671435307947,0.34401,0.25553908316618706,0.7748931717101247,0.1195546641086015,0.0335342712413895,0.05828467894202817,0.07458100764479825,0.0030849540939615265,0.01625918390189803,0.0032099426344277615,2.810815943684603,0.7633333333333333
7,2013-06-09,50.2,0.3315,50,1.4667,13.2884,0.0373,0.016,0.1331,0.077,0.0104,0.0753,0.0121,0,0.4771,0.4771,0.0068,8,66.2671435307947,0.42066799999999993,0.17331482309089355,0.7831377713541321,0.16694400334705756,0.029765604162983385,0.062380093991886654,0.08276538221566392,0.0024612732222393614,0.023307388334541917,0.006592178603591168,2.509013286403836,0.6948228882833788
8,2013-06-09,40.332,0.334,40,1.4697,13.4581,0.0291,0.0254,0.2083,0.0704,0.025,0.055,0.0086,0,0.5792,0.5792,0.0062,8,66.2671435307947,0.5448040000000002,0.12621786917864036,0.9294002980888537,0.09349417405158549,0.026420469519369896,0.06676327633728586,0.09184789411708498,0.001931478723659422,0.03593924933182855,0.004973731144936433,2.207210629123069,0.5766574585635359
9,2013-06-09,29.799,0.2413,30,1.3367,14.759,0.014,0.0113,0.1017,0.0237,0.0208,0.0198,0.0157,0,0.3073,0.3073,0.0025,8,66.2671435307947,0.307523,0.10482467978004897,0.9026349248674084,0.12151611424186158,0.023451269653449208,0.07145444615502711,0.10192710319105708,7.554269339300843e-4,0.019820013725022623,0.003806151888976609,1.9054079718423016,0.7852261633582818
10,2013-06-09,19.963,0.2429,20,1.3394,15.6523,0.0182,0.005,0.1011,0.0286,0.0107,0.022,0.0137,0,0.2931,0.2931,0.0032,8,66.2671435307947,0.262623,0.12562494526374313,0.8879382232325425,0.13657219664690448,0.020815756054433053,0.07647524440723444,0.11311238504474186,7.664501148052398e-4,0.01990304127285264,0.004527810820493896,1.6036053145615345,0.8287273967929034
11,2013-06-09,10.388,0.2202,10,1.2998,16.506,0.0123,0.0024,0.0782,0.0182,0.0042,0.015,0.0168,0,0.2235,0.2235,0,8,66.2671435307947,0.183422,0.11664903882849384,0.8548919976883907,0.19473127541952437,0.01847642820711574,0.08184883267386124,0.1255251179514783,4.817000716653221e-4,0.015638722348319985,0.0054631594215986444,1.3018026572807673,0.9852348993288591
12,2013-06-09,5.269,0.1983,5,1.2578,18.2551,0.0091,0.0028,0.0638,0.0128,0.0056,0.01,0.0168,0,0.1826,0.1826,0,8,66.2671435307947,0.160432,0.10454273461653538,0.8494190685150096,0.20113194375186996,0.017407280735275633,0.08467560299301237,0.13223331248456618,3.3229634375340984e-4,0.013133518114381546,0.004856492262617257,1.1509013286403835,1.0859802847754654
1,2013-06-10,200.399,0.1599,200,1.1727,13.4365,0.0069,0,0.0022,0.0013,0,0.0023,7e-4,0,0.0184,0.0184,0.0065,9,63.69713427810393,0.017198,0.6258867310152343,0.27026398418420744,0.1537388068380044,0.19593239820084243,0.02132424293843332,0.01596066712707254,0.002256419383062168,1.0604241735505411e-4,4.514944013636633e-5,7.279591769601717,8.690217391304348
2,2013-06-10,150.603,0.161,151,1.1753,13.3525,0.0095,0,0.0027,0.0019,0,0.0032,9e-4,0,0.0248,0.0248,0.0069,9,63.69713427810393,0.023349,0.6347166902222793,0.2576127457278684,0.1527688551972247,0.10670308224868846,0.030144847443379363,0.02713760762376682,0.001679610434594799,1.9258928360202946e-4,1.0281537498696347e-4,5.741091786049297,6.491935483870968
3,2013-06-10,80.351,0.2019,80,1.2649,13.2576,0.034,0.0041,0.0474,0.0234,0.0013,0.0171,0.0019,0,0.1549,0.1549,0.0063,9,63.69713427810393,0.154676,0.36729680105510876,0.6573870542294861,0.09483048436732265,0.04423324598440379,0.04977965843438565,0.05855865402876514,0.002516618438330028,0.005069025517601397,8.60182241891627e-4,3.5118367078406867,1.3034215622982568
4,2013-06-10,69.213,0.2211,69,1.3014,13.2775,0.0421,0.0047,0.0856,0.0328,0.0017,0.0236,0.0038,0,0.2342,0.2342,0.0059,9,63.69713427810393,0.22951,0.30499760359025746,0.744507864581064,0.09595224608949501,0.03859218590410412,0.0538023925711053,0.06596910470120836,0.002756656771869996,0.009381186491057469,0.0014824587786047164,3.1664591605125922,0.944064901793339
5,2013-06-10,59.932,0.2567,60,1.3618,13.293,0.037,0.0064,0.1423,0.0381,0.0031,0.0394,0.0046,0,0.3286,0.3286,0.0055,9,63.69713427810393,0.310858,0.20462075931775922,0.8641083710247122,0.10979932959743675,0.034516167662373864,0.057334358915439254,0.07272455852391871,0.002320811249608489,0.01627986249115428,0.0026239064136149497,2.8838775308805147,0.78119293974437
6,2013-06-10,50.619,0.3076,51,1.4358,13.3048,0.029,0.0122,0.28,0.0507,0.0047,0.0577,0.0061,0,0.5221,0.5221,0.0043,9,63.69713427810393,0.493362,0.1144474037319453,1.007523887125478,0.09936719893303496,0.030870649127195633,0.06109818829896837,0.0801717930909255,0.001844613572798907,0.032139371325836254,0.004159281724376795,2.601295901248438,0.5891591649109366
7,2013-06-10,39.817,0.3602,40,1.501,13.3566,0.0355,0.0359,0.2619,0.0772,0.0188,0.0603,0.0056,0,0.6219,0.6219,0,9,63.69713427810393,0.6007830000000001,0.1471546298746802,0.9395289147662301,0.0833295882207053,0.02693371927796498,0.06603558191499627,0.09031733225802778,0.00246485182556228,0.03858413038314667,0.004680485387479411,2.255918353920343,0.5791927962694967
8,2013-06-10,30.114,0.3198,30,1.4518,13.6166,0.0323,0.0253,0.1922,0.0728,0.0237,0.0244,0.0046,0,0.5147,0.5147,0.0038,9,63.69713427810393,0.500726,0.1471143899058567,0.9550892104664028,0.04749503720597692,0.02379212368963585,0.07086952688562609,0.10065053900691182,0.0018015342878718616,0.03483835503070608,0.0024604724435629975,1.9419387654402573,0.621332815232174
9,2013-06-10,19.429,0.2075,19,1.2759,14.961,0.011,0.0066,0.0684,0.021,0.0125,0.0102,0.0154,0,0.2238,0.2238,0,9,63.69713427810393,0.211552,0.10981697171381032,0.8730903040387232,0.14318938133414008,0.020757917264484976,0.0765965502124686,0.11338761206359717,5.101681270054155e-4,0.014966782849121361,0.00363359487260013,1.5965612181121631,0.9271671134941912
10,2013-06-10,11.012,0.189,11,1.2386,15.7286,0.0064,0.004,0.0521,0.0132,0.009,0.0122,0.0156,0,0.1672,0.1672,0,9,63.69713427810393,0.16065400000000002,0.08505234852540243,0.8424004382088213,0.1990239894431511,0.01879720511159427,0.08105026320324099,0.12365213296668505,2.673104048440412e-4,0.011415877154419404,0.004114748662794072,1.3453775473280944,1.1303827751196174
11,2013-06-10,4.939,0.1918,5,1.2444,18.4606,0.0053,0.0035,0.04,0.0079,0.0206,0.0077,0.0126,0,0.1634,0.1634,0,9,63.69713427810393,0.18756499999999998,0.06124810065843842,0.8921600511822568,0.12976301548796418,0.01744919548849319,0.08455968258115175,0.13195583965485025,1.7463049534781927e-4,0.012327021938843408,0.0027978961844380666,1.156989794240043,1.1738066095471238
1,2013-07-12,200.312,0.152,200,1.153,13.3869,0.0015,0,0,0,0,0,0,0,0.0031,0.0031,0,10,48.266143671624185,0.00234,1,0,0,0.4330258682368545,0.013573507423229485,0.00798434602844119,0.001342380191534249,0,0,9.28721687154703,49.03225806451613
2,2013-07-12,150.205,0.1511,150,1.1505,13.4107,7e-4,0,0,0,0,0,0,0,0.0021,0.0021,0,10,48.266143671624185,0.001092,1,0,0,0.1910276982953764,0.021634411705508654,0.016318013640532727,4.0115816642029045e-4,0,0,7.215412653660272,71.95238095238096
3,2013-07-12,80.101,0.1739,80,1.2056,13.3651,0.0156,0,0.0365,0.0158,0,0.0086,4e-4,0,0.0843,0.0843,0,10,48.266143671624185,0.08786999999999999,0.27695459201092526,0.8106407192443383,0.07440537157163993,0.06074518307557313,0.04155079116986137,0.044388085098774906,0.00141823431842584,0.0028394569410567813,2.7841861866028365e-4,4.314886748618812,2.062870699881376
4,2013-07-12,70.556,0.1844,71,1.2288,13.3655,0.0208,0,0.0588,0.0256,0,0.0125,5e-4,0,0.1297,0.1297,0.0017,10,48.266143671624185,0.133796,0.24251846094053633,0.8587700678645102,0.07010672964812102,0.05242478953263568,0.045187762611515865,0.050482800540102,0.001649003111654449,0.00503312496600043,4.590321712000399e-4,3.9419619893991955,1.4217424826522744
5,2013-07-12,60.227,0.2014,60,1.2639,13.3391,0.0283,0.0026,0.113,0.036,0,0.0139,0,0,0.2137,0.2137,0,10,48.266143671624185,0.219411,0.21211333980520575,0.9450301033220759,0.04371248478882098,0.04378696519538927,0.05006802953534059,0.05907960548744132,0.0019848027376628023,0.010111385418194478,5.518837453197953e-4,3.486165061464109,0.9424426766495086
6,2013-07-12,50.688,0.386,51,1.5296,13.3389,0.1124,0.0612,0.3223,0.1208,0.0043,0.1059,0.0147,0,0.8686,0.8686,0.0086,10,48.266143671624185,0.831748,0.2785074325396634,0.7580769656193943,0.11453949994469477,0.03778937387982295,0.05445052114219186,0.06719154325250969,0.00914168623190412,0.03585379792398329,0.00668482009517915,3.1132403022444923,0.44439327653695604
7,2013-07-12,40.608,0.7095,41,1.7854,13.4531,0.1291,0.3949,0.5641,0.208,0.013,0.1777,0.0996,0,1.9098,1.9098,0.0155,10,48.266143671624185,1.7440650000000002,0.3237860974218277,0.6458193931992213,0.15653602360003782,0.03208382927015559,0.059771291760121255,0.07751757968468663,0.01983957127161395,0.07372106711486223,0.023174074075678657,2.6988794586671414,0.3715048696198555
8,2013-07-12,30.545,0.2591,31,1.3656,14.3692,0.0513,0.0623,0.2046,0.0939,0.006,0.0588,0.0551,0,0.6669,0.6669,0.0055,10,48.266143671624185,0.6148469999999999,0.22337914960957772,0.7050924864234518,0.20130699182072942,0.027239723629983444,0.06561199495857986,0.08943052755299376,0.004057943983513763,0.0308524776987871,0.012006194350201036,2.2845186150897896,0.3885140200929674
9,2013-07-12,20.61,0.1799,21,1.2191,15.7937,0.0098,0.0157,0.0358,0.0183,0.002,0.0293,0.0232,0,0.204,0.204,0,10,48.266143671624185,0.153343,0.1938921241921705,0.5368618065382834,0.36029685085070723,0.02312699451147155,0.0720234372668672,0.1031742643531829,9.14764986770017e-4,0.007887993059414157,0.0075833659571991965,1.8701577715124382,0.8818627450980393
10,2013-07-12,10.166,0.164,10,1.1827,20.433,0.0072,0.0081,0.0259,0.0117,0.0018,0.015,0.0189,0,0.133,0.133,0,10,48.266143671624185,0.107155,0.17436423871961176,0.5569782091362979,0.3629228687415426,0.019316451487465823,0.07980195026065019,0.12074399140358606,4.4795708166404664e-4,0.005911576996454195,0.005828160513884652,1.4143608435773514,1.2330827067669172
11,2013-07-12,5.019,0.1708,5,1.1985,23.7272,0.0077,0.0067,0.026,0.011,0,0.0117,0.0164,0,0.1169,0.1169,0,10,48.266143671624185,0.09135299999999999,0.19896445655862427,0.5525817433472355,0.35945179687585527,0.01779858995523071,0.08361011208480082,0.12969054708235114,4.1397642434262005e-4,0.005400946173031682,0.005449585771809312,1.2071804217886757,1.4610778443113772
1,2013-07-13,200.539,0.1523,201,1.1536,13.4295,0.0014,0,0,0,0,0,0,0,0.0029,0.0029,0,11,56.25238682621901,0.002184,1,0,0,0.2759155634060767,0.017546407471042483,0.011835867003131611,8.001551338776224e-4,0,0,8.146220504432534,52.51724137931035
1,2013-07-13,200.539,0.1523,201,1.1536,13.4295,0.0014,0,0,0,0,0,0,0,0.0035,0.0035,0,11,56.25238682621901,0.002184,1,0,0,0.2759155634060767,0.017546407471042483,0.011835867003131611,9.657044719212685e-4,0,0,8.146220504432534,43.51428571428571
2,2013-07-13,150.359,0.1563,150,1.1637,13.4053,0.001,0,0,0,0,0,0,0,0.0026,0.0026,0,11,56.25238682621901,0.0015600000000000002,1,0,0,0.1348089531403555,0.02638595641774084,0.02212499474125571,3.5050327816492426e-4,0,0,6.33300037644219,60.11538461538461
2,2013-07-13,150.359,0.1563,150,1.1637,13.4053,0.001,0,0,0,0,0,0,0,0.0028,0.0028,0,11,56.25238682621901,0.0015600000000000002,1,0,0,0.1348089531403555,0.02638595641774084,0.02212499474125571,3.7746506879299534e-4,0,0,6.33300037644219,55.82142857142857
3,2013-07-13,80.479,0.1814,80,1.2223,13.3605,0.0155,0,0.0405,0.0164,0,0.0062,0,0,0.0871,0.0871,0,11,56.25238682621901,0.09054600000000002,0.2670465840567225,0.8601484328407659,0.04724670333311244,0.0504402373751753,0.046192070703737306,0.05221334878665072,0.0011732276881434235,0.0034606604423401354,2.1486773907317068e-4,3.844266867435834,2.082663605051665
3,2013-07-13,80.479,0.1814,80,1.2223,13.3605,0.0225,0,0.0677,0.0252,0,0.0097,0,0,0.1324,0.1324,0,11,56.25238682621901,0.143321,0.24490479413344868,0.8926186671876416,0.0466993671548482,0.0504402373751753,0.046192070703737306,0.05221334878665072,0.0016355446078342298,0.005459104167213845,3.2283493772724615e-4,3.844266867435834,1.3700906344410877
4,2013-07-13,70.279,0.2003,70,1.2617,13.3773,0.0266,0,0.0662,0.027,0,0.0116,0,0,0.1489,0.1489,0,11,56.25238682621901,0.151184,0.27447348925812254,0.8433564398349032,0.052942110276219694,0.04383141211365376,0.05003910296680175,0.05902727633981778,0.0017913504766076534,0.006283699079888435,4.653167545625127e-4,3.488733509006355,1.3451981195433176
5,2013-07-13,60.494,0.2566,60,1.3616,13.3992,0.0593,0,0.1399,0.0523,0,0.0277,0.0025,0,0.3346,0.3346,0.0037,11,56.25238682621901,0.32543,0.2842638969978183,0.8130627170205573,0.07033156131887042,0.03808849418346491,0.054206529120150525,0.06673043260132772,0.0036227756952541593,0.014746928805500315,0.001570363294427301,3.133200150576876,0.7668858338314405
5,2013-07-13,60.494,0.2566,60,1.3616,13.3992,0.0733,0,0.1744,0.066,0,0.0406,0.003,0,0.4114,0.4114,0.0037,11,56.25238682621901,0.40953999999999996,0.279210821897739,0.8074034282365582,0.0794647653464863,0.03808849418346491,0.054206529120150525,0.06673043260132772,0.004375123711655258,0.018005553504632066,0.0021815382543703384,3.133200150576876,0.6237238697131745
6,2013-07-13,50.152,0.3108,50,1.44,13.3426,0.0831,0.0095,0.2211,0.0938,0.0027,0.0453,0.0075,0,0.5579,0.5579,0,11,56.25238682621901,0.537226,0.2575750242914528,0.8236701127644603,0.07926273114108402,0.03309802991065231,0.058721032653266426,0.07543886337436397,0.004756223506309586,0.026983815173677407,0.003335957663604476,2.7776667921473965,0.5570890840652447
6,2013-07-13,50.152,0.3108,50,1.44,13.3426,0.1221,0.0146,0.3146,0.137,0.0031,0.0828,0.0115,0,0.8109,0.8109,0.007,11,56.25238682621901,0.7853769999999999,0.2596307251167274,0.8017372548470353,0.09485508233625381,0.03309802991065231,0.058721032653266426,0.07543886337436397,0.006968278998521686,0.03817623096775157,0.005802605456987299,2.7776667921473965,0.3832778394376619
7,2013-07-13,40.13,0.4752,40,1.6164,13.6255,0.0884,0.1141,0.3404,0.1493,0.0115,0.1005,0.1061,0,1.1382,1.1382,0.01,11,56.25238682621901,1.061166,0.22887653769532762,0.679903050041181,0.2163243074127893,0.02876143064857649,0.06361151934710715,0.08528375862953301,0.0074925619292531154,0.04922676986607166,0.020998594911731908,2.4221334337179172,0.4175013178703215
7,2013-07-13,40.13,0.4752,40,1.6164,13.6255,0.1082,0.1011,0.4669,0.1844,0.0151,0.1066,0.111,0,1.3403,1.3403,0.0098,11,56.25238682621901,1.286464,0.20350666633500822,0.7505744428137903,0.1874626884234615,0.02876143064857649,0.06361151934710715,0.08528375862953301,0.007844967389086323,0.06399286567946856,0.021428076636678256,2.4221334337179172,0.3545474893680519
8,2013-07-13,30.42,0.2514,30,1.3533,14.3335,0.0419,0.0288,0.1166,0.0768,0.0041,0.0453,0.0571,0,0.4971,0.4971,0.0048,11,56.25238682621901,0.43794599999999995,0.20975188721897223,0.6258351486256297,0.268247683504359,0.02499302511919725,0.06890930235407398,0.09641342884352237,0.002605964323891819,0.021437866736131867,0.01285633770405025,2.066600075288438,0.5057332528666265
8,2013-07-13,30.42,0.2514,30,1.3533,14.3335,0.0253,0.0276,0.0767,0.0525,0.0032,0.0385,0.0392,0,0.3726,0.3726,0.0029,11,56.25238682621901,0.305431,0.21235565479600957,0.6048076324930999,0.28077372630806957,0.02499302511919725,0.06890930235407398,0.09641342884352237,0.001977541045930244,0.015528802512237061,0.010086415272512054,2.066600075288438,0.674718196457327
